ni,x,y,z,active,is_top
1,533750.92297,751913.194241,-2000.0,True,False
2,536612.335694,756869.306461,-2000.0,True,False
3,538214.104914,759643.652131,-2000.0,True,False
4,539110.747545,761196.682725,-2000.0,True,False
5,539612.67254,762066.042318,-2000.0,True,False
6,539893.641448,762552.694742,-2000.0,True,False
7,540050.92297,762825.114329,-2000.0,True,False
8,540250.92297,763171.524491,-2000.0,True,False
9,540443.230662,763504.611184,-2000.0,True,False
10,540635.538355,763837.697878,-2000.0,True,False
11,540827.846047,764170.784572,-2000.0,True,False
12,541020.153739,764503.871266,-2000.0,True,False
13,541212.461432,764836.957959,-2000.0,True,False
14,541404.769124,765170.044653,-2000.0,True,False
15,541597.076816,765503.131347,-2000.0,True,False
16,541789.384508,765836.218041,-2000.0,True,False
17,541981.692201,766169.304734,-2000.0,True,False
18,542173.999893,766502.391428,-2000.0,True,False
19,542366.307585,766835.478122,-2000.0,True,False
20,542558.615278,767168.564816,-2000.0,True,False
21,542750.92297,767501.651509,-2000.0,True,False
22,542950.92297,767848.061671,-2000.0,True,False
23,543108.204492,768120.481258,-2000.0,True,False
24,543389.1734,768607.133682,-2000.0,True,False
25,543891.098395,769476.493275,-2000.0,True,False
26,544787.741026,771029.523869,-2000.0,True,False
27,546389.510246,773803.869539,-2000.0,True,False
28,549250.92297,778759.981759,-2000.0,True,False
29,527860.950592,755313.77138,-2000.0,True,False
30,530722.363315,760269.883599,-2000.0,True,False
31,532324.132535,763044.22927,-2000.0,True,False
32,533220.775166,764597.259863,-2000.0,True,False
33,533722.700162,765466.619456,-2000.0,True,False
34,534003.66907,765953.27188,-2000.0,True,False
35,534160.950592,766225.691467,-2000.0,True,False
36,534360.950592,766572.101629,-2000.0,True,False
37,534553.258284,766905.188323,-2000.0,True,False
38,534745.565976,767238.275016,-2000.0,True,False
39,534937.873668,767571.36171,-2000.0,True,False
40,535130.181361,767904.448404,-2000.0,True,False
41,535322.489053,768237.535098,-2000.0,True,False
42,535514.796745,768570.621791,-2000.0,True,False
43,535707.104438,768903.708485,-2000.0,True,False
44,535899.41213,769236.795179,-2000.0,True,False
45,536091.719822,769569.881873,-2000.0,True,False
46,536284.027515,769902.968566,-2000.0,True,False
47,536476.335207,770236.05526,-2000.0,True,False
48,536668.642899,770569.141954,-2000.0,True,False
49,536860.950592,770902.228648,-2000.0,True,False
50,537060.950592,771248.638809,-2000.0,True,False
51,537218.232114,771521.058396,-2000.0,True,False
52,537499.201021,772007.71082,-2000.0,True,False
53,538001.126017,772877.070414,-2000.0,True,False
54,538897.768648,774430.101007,-2000.0,True,False
55,540499.537868,777204.446678,-2000.0,True,False
56,543360.950592,782160.558897,-2000.0,True,False
57,524641.552268,757172.491868,-2000.0,True,False
58,527502.964992,762128.604087,-2000.0,True,False
59,529104.734212,764902.949758,-2000.0,True,False
60,530001.376843,766455.980351,-2000.0,True,False
61,530503.301839,767325.339945,-2000.0,True,False
62,530784.270746,767811.992369,-2000.0,True,False
63,530941.552268,768084.411956,-2000.0,True,False
64,531141.552268,768430.822117,-2000.0,True,False
65,531333.859961,768763.908811,-2000.0,True,False
66,531526.167653,769096.995505,-2000.0,True,False
67,531718.475345,769430.082199,-2000.0,True,False
68,531910.783038,769763.168892,-2000.0,True,False
69,532103.09073,770096.255586,-2000.0,True,False
70,532295.398422,770429.34228,-2000.0,True,False
71,532487.706115,770762.428974,-2000.0,True,False
72,532680.013807,771095.515667,-2000.0,True,False
73,532872.321499,771428.602361,-2000.0,True,False
74,533064.629191,771761.689055,-2000.0,True,False
75,533256.936884,772094.775749,-2000.0,True,False
76,533449.244576,772427.862442,-2000.0,True,False
77,533641.552268,772760.949136,-2000.0,True,False
78,533841.552268,773107.359298,-2000.0,True,False
79,533998.83379,773379.778885,-2000.0,True,False
80,534279.802698,773866.431309,-2000.0,True,False
81,534781.727694,774735.790902,-2000.0,True,False
82,535678.370325,776288.821495,-2000.0,True,False
83,537280.139544,779063.167166,-2000.0,True,False
84,540141.552268,784019.279385,-2000.0,True,False
85,522881.862257,758188.44937,-2000.0,True,False
86,525743.274981,763144.561589,-2000.0,True,False
87,527345.044201,765918.90726,-2000.0,True,False
88,528241.686832,767471.937853,-2000.0,True,False
89,528743.611827,768341.297447,-2000.0,True,False
90,529024.580735,768827.94987,-2000.0,True,False
91,529181.862257,769100.369458,-2000.0,True,False
92,529381.862257,769446.779619,-2000.0,True,False
93,529574.169949,769779.866313,-2000.0,True,False
94,529766.477641,770112.953007,-2000.0,True,False
95,529958.785334,770446.0397,-2000.0,True,False
96,530151.093026,770779.126394,-2000.0,True,False
97,530343.400718,771112.213088,-2000.0,True,False
98,530535.708411,771445.299782,-2000.0,True,False
99,530728.016103,771778.386475,-2000.0,True,False
100,530920.323795,772111.473169,-2000.0,True,False
101,531112.631488,772444.559863,-2000.0,True,False
102,531304.93918,772777.646557,-2000.0,True,False
103,531497.246872,773110.733251,-2000.0,True,False
104,531689.554564,773443.819944,-2000.0,True,False
105,531881.862257,773776.906638,-2000.0,True,False
106,532081.862257,774123.3168,-2000.0,True,False
107,532239.143779,774395.736387,-2000.0,True,False
108,532520.112687,774882.388811,-2000.0,True,False
109,533022.037682,775751.748404,-2000.0,True,False
110,533918.680313,777304.778997,-2000.0,True,False
111,535520.449533,780079.124668,-2000.0,True,False
112,538381.862257,785035.236887,-2000.0,True,False
113,521920.033795,758743.761291,-2000.0,True,False
114,524781.446519,763699.873511,-2000.0,True,False
115,526383.215739,766474.219181,-2000.0,True,False
116,527279.85837,768027.249775,-2000.0,True,False
117,527781.783365,768896.609368,-2000.0,True,False
118,528062.752273,769383.261792,-2000.0,True,False
119,528220.033795,769655.681379,-2000.0,True,False
120,528420.033795,770002.09154,-2000.0,True,False
121,528612.341487,770335.178234,-2000.0,True,False
122,528804.64918,770668.264928,-2000.0,True,False
123,528996.956872,771001.351622,-2000.0,True,False
124,529189.264564,771334.438316,-2000.0,True,False
125,529381.572257,771667.525009,-2000.0,True,False
126,529573.879949,772000.611703,-2000.0,True,False
127,529766.187641,772333.698397,-2000.0,True,False
128,529958.495333,772666.785091,-2000.0,True,False
129,530150.803026,772999.871784,-2000.0,True,False
130,530343.110718,773332.958478,-2000.0,True,False
131,530535.41841,773666.045172,-2000.0,True,False
132,530727.726103,773999.131866,-2000.0,True,False
133,530920.033795,774332.218559,-2000.0,True,False
134,531120.033795,774678.628721,-2000.0,True,False
135,531277.315317,774951.048308,-2000.0,True,False
136,531558.284225,775437.700732,-2000.0,True,False
137,532060.20922,776307.060325,-2000.0,True,False
138,532956.851851,777860.090919,-2000.0,True,False
139,534558.621071,780634.436589,-2000.0,True,False
140,537420.033795,785590.548809,-2000.0,True,False
141,521394.30825,759047.289076,-2000.0,True,False
142,524255.720974,764003.401295,-2000.0,True,False
143,525857.490194,766777.746966,-2000.0,True,False
144,526754.132825,768330.777559,-2000.0,True,False
145,527256.05782,769200.137153,-2000.0,True,False
146,527537.026728,769686.789576,-2000.0,True,False
147,527694.30825,769959.209164,-2000.0,True,False
148,527894.30825,770305.619325,-2000.0,True,False
149,528086.615943,770638.706019,-2000.0,True,False
150,528278.923635,770971.792713,-2000.0,True,False
151,528471.231327,771304.879407,-2000.0,True,False
152,528663.53902,771637.9661,-2000.0,True,False
153,528855.846712,771971.052794,-2000.0,True,False
154,529048.154404,772304.139488,-2000.0,True,False
155,529240.462096,772637.226182,-2000.0,True,False
156,529432.769789,772970.312875,-2000.0,True,False
157,529625.077481,773303.399569,-2000.0,True,False
158,529817.385173,773636.486263,-2000.0,True,False
159,530009.692866,773969.572957,-2000.0,True,False
160,530202.000558,774302.65965,-2000.0,True,False
161,530394.30825,774635.746344,-2000.0,True,False
162,530594.30825,774982.156506,-2000.0,True,False
163,530751.589772,775254.576093,-2000.0,True,False
164,531032.55868,775741.228517,-2000.0,True,False
165,531534.483675,776610.58811,-2000.0,True,False
166,532431.126307,778163.618703,-2000.0,True,False
167,534032.895526,780937.964374,-2000.0,True,False
168,536894.30825,785894.076593,-2000.0,True,False
169,521106.952075,759213.194241,-2000.0,True,False
170,523968.364799,764169.306461,-2000.0,True,False
171,525570.134019,766943.652131,-2000.0,True,False
172,526466.77665,768496.682725,-2000.0,True,False
173,526968.701645,769366.042318,-2000.0,True,False
174,527249.670553,769852.694742,-2000.0,True,False
175,527406.952075,770125.114329,-2000.0,True,False
176,527606.952075,770471.524491,-2000.0,True,False
177,527799.259767,770804.611184,-2000.0,True,False
178,527991.567459,771137.697878,-2000.0,True,False
179,528183.875152,771470.784572,-2000.0,True,False
180,528376.182844,771803.871266,-2000.0,True,False
181,528568.490536,772136.957959,-2000.0,True,False
182,528760.798229,772470.044653,-2000.0,True,False
183,528953.105921,772803.131347,-2000.0,True,False
184,529145.413613,773136.218041,-2000.0,True,False
185,529337.721306,773469.304734,-2000.0,True,False
186,529530.028998,773802.391428,-2000.0,True,False
187,529722.33669,774135.478122,-2000.0,True,False
188,529914.644382,774468.564816,-2000.0,True,False
189,530106.952075,774801.651509,-2000.0,True,False
190,530306.952075,775148.061671,-2000.0,True,False
191,530464.233597,775420.481258,-2000.0,True,False
192,530745.202505,775907.133682,-2000.0,True,False
193,531247.1275,776776.493275,-2000.0,True,False
194,532143.770131,778329.523869,-2000.0,True,False
195,533745.539351,781103.869539,-2000.0,True,False
196,536606.952075,786059.981759,-2000.0,True,False
197,520760.541913,759413.194241,-2000.0,True,False
198,523621.954637,764369.306461,-2000.0,True,False
199,525223.723857,767143.652131,-2000.0,True,False
200,526120.366488,768696.682725,-2000.0,True,False
201,526622.291483,769566.042318,-2000.0,True,False
202,526903.260391,770052.694742,-2000.0,True,False
203,527060.541913,770325.114329,-2000.0,True,False
204,527260.541913,770671.524491,-2000.0,True,False
205,527452.849606,771004.611184,-2000.0,True,False
206,527645.157298,771337.697878,-2000.0,True,False
207,527837.46499,771670.784572,-2000.0,True,False
208,528029.772682,772003.871266,-2000.0,True,False
209,528222.080375,772336.957959,-2000.0,True,False
210,528414.388067,772670.044653,-2000.0,True,False
211,528606.695759,773003.131347,-2000.0,True,False
212,528799.003452,773336.218041,-2000.0,True,False
213,528991.311144,773669.304734,-2000.0,True,False
214,529183.618836,774002.391428,-2000.0,True,False
215,529375.926529,774335.478122,-2000.0,True,False
216,529568.234221,774668.564816,-2000.0,True,False
217,529760.541913,775001.651509,-2000.0,True,False
218,529960.541913,775348.061671,-2000.0,True,False
219,530117.823435,775620.481258,-2000.0,True,False
220,530398.792343,776107.133682,-2000.0,True,False
221,530900.717338,776976.493275,-2000.0,True,False
222,531797.359969,778529.523869,-2000.0,True,False
223,533399.129189,781303.869539,-2000.0,True,False
224,536260.541913,786259.981759,-2000.0,True,False
225,520327.529211,759663.194241,-2000.0,True,False
226,523188.941935,764619.306461,-2000.0,True,False
227,524790.711155,767393.652131,-2000.0,True,False
228,525687.353786,768946.682725,-2000.0,True,False
229,526189.278781,769816.042318,-2000.0,True,False
230,526470.247689,770302.694742,-2000.0,True,False
231,526627.529211,770575.114329,-2000.0,True,False
232,526827.529211,770921.524491,-2000.0,True,False
233,527019.836904,771254.611184,-2000.0,True,False
234,527212.144596,771587.697878,-2000.0,True,False
235,527404.452288,771920.784572,-2000.0,True,False
236,527596.759981,772253.871266,-2000.0,True,False
237,527789.067673,772586.957959,-2000.0,True,False
238,527981.375365,772920.044653,-2000.0,True,False
239,528173.683058,773253.131347,-2000.0,True,False
240,528365.99075,773586.218041,-2000.0,True,False
241,528558.298442,773919.304734,-2000.0,True,False
242,528750.606134,774252.391428,-2000.0,True,False
243,528942.913827,774585.478122,-2000.0,True,False
244,529135.221519,774918.564816,-2000.0,True,False
245,529327.529211,775251.651509,-2000.0,True,False
246,529527.529211,775598.061671,-2000.0,True,False
247,529684.810733,775870.481258,-2000.0,True,False
248,529965.779641,776357.133682,-2000.0,True,False
249,530467.704636,777226.493275,-2000.0,True,False
250,531364.347268,778779.523869,-2000.0,True,False
251,532966.116487,781553.869539,-2000.0,True,False
252,535827.529211,786509.981759,-2000.0,True,False
253,519894.516509,759913.194241,-2000.0,True,False
254,522755.929233,764869.306461,-2000.0,True,False
255,524357.698453,767643.652131,-2000.0,True,False
256,525254.341084,769196.682725,-2000.0,True,False
257,525756.26608,770066.042318,-2000.0,True,False
258,526037.234987,770552.694742,-2000.0,True,False
259,526194.516509,770825.114329,-2000.0,True,False
260,526394.516509,771171.524491,-2000.0,True,False
261,526586.824202,771504.611184,-2000.0,True,False
262,526779.131894,771837.697878,-2000.0,True,False
263,526971.439586,772170.784572,-2000.0,True,False
264,527163.747279,772503.871266,-2000.0,True,False
265,527356.054971,772836.957959,-2000.0,True,False
266,527548.362663,773170.044653,-2000.0,True,False
267,527740.670356,773503.131347,-2000.0,True,False
268,527932.978048,773836.218041,-2000.0,True,False
269,528125.28574,774169.304734,-2000.0,True,False
270,528317.593433,774502.391428,-2000.0,True,False
271,528509.901125,774835.478122,-2000.0,True,False
272,528702.208817,775168.564816,-2000.0,True,False
273,528894.516509,775501.651509,-2000.0,True,False
274,529094.516509,775848.061671,-2000.0,True,False
275,529251.798031,776120.481258,-2000.0,True,False
276,529532.766939,776607.133682,-2000.0,True,False
277,530034.691935,777476.493275,-2000.0,True,False
278,530931.334566,779029.523869,-2000.0,True,False
279,532533.103786,781803.869539,-2000.0,True,False
280,535394.516509,786759.981759,-2000.0,True,False
281,519461.503808,760163.194241,-2000.0,True,False
282,522322.916531,765119.306461,-2000.0,True,False
283,523924.685751,767893.652131,-2000.0,True,False
284,524821.328382,769446.682725,-2000.0,True,False
285,525323.253378,770316.042318,-2000.0,True,False
286,525604.222286,770802.694742,-2000.0,True,False
287,525761.503808,771075.114329,-2000.0,True,False
288,525961.503808,771421.524491,-2000.0,True,False
289,526153.8115,771754.611184,-2000.0,True,False
290,526346.119192,772087.697878,-2000.0,True,False
291,526538.426884,772420.784572,-2000.0,True,False
292,526730.734577,772753.871266,-2000.0,True,False
293,526923.042269,773086.957959,-2000.0,True,False
294,527115.349961,773420.044653,-2000.0,True,False
295,527307.657654,773753.131347,-2000.0,True,False
296,527499.965346,774086.218041,-2000.0,True,False
297,527692.273038,774419.304734,-2000.0,True,False
298,527884.580731,774752.391428,-2000.0,True,False
299,528076.888423,775085.478122,-2000.0,True,False
300,528269.196115,775418.564816,-2000.0,True,False
301,528461.503808,775751.651509,-2000.0,True,False
302,528661.503808,776098.061671,-2000.0,True,False
303,528818.78533,776370.481258,-2000.0,True,False
304,529099.754237,776857.133682,-2000.0,True,False
305,529601.679233,777726.493275,-2000.0,True,False
306,530498.321864,779279.523869,-2000.0,True,False
307,532100.091084,782053.869539,-2000.0,True,False
308,534961.503808,787009.981759,-2000.0,True,False
309,519028.491106,760413.194241,-2000.0,True,False
310,521889.90383,765369.306461,-2000.0,True,False
311,523491.673049,768143.652131,-2000.0,True,False
312,524388.315681,769696.682725,-2000.0,True,False
313,524890.240676,770566.042318,-2000.0,True,False
314,525171.209584,771052.694742,-2000.0,True,False
315,525328.491106,771325.114329,-2000.0,True,False
316,525528.491106,771671.524491,-2000.0,True,False
317,525720.798798,772004.611184,-2000.0,True,False
318,525913.10649,772337.697878,-2000.0,True,False
319,526105.414183,772670.784572,-2000.0,True,False
320,526297.721875,773003.871266,-2000.0,True,False
321,526490.029567,773336.957959,-2000.0,True,False
322,526682.33726,773670.044653,-2000.0,True,False
323,526874.644952,774003.131347,-2000.0,True,False
324,527066.952644,774336.218041,-2000.0,True,False
325,527259.260336,774669.304734,-2000.0,True,False
326,527451.568029,775002.391428,-2000.0,True,False
327,527643.875721,775335.478122,-2000.0,True,False
328,527836.183413,775668.564816,-2000.0,True,False
329,528028.491106,776001.651509,-2000.0,True,False
330,528228.491106,776348.061671,-2000.0,True,False
331,528385.772628,776620.481258,-2000.0,True,False
332,528666.741536,777107.133682,-2000.0,True,False
333,529168.666531,777976.493275,-2000.0,True,False
334,530065.309162,779529.523869,-2000.0,True,False
335,531667.078382,782303.869539,-2000.0,True,False
336,534528.491106,787259.981759,-2000.0,True,False
337,518595.478404,760663.194241,-2000.0,True,False
338,521456.891128,765619.306461,-2000.0,True,False
339,523058.660348,768393.652131,-2000.0,True,False
340,523955.302979,769946.682725,-2000.0,True,False
341,524457.227974,770816.042318,-2000.0,True,False
342,524738.196882,771302.694742,-2000.0,True,False
343,524895.478404,771575.114329,-2000.0,True,False
344,525095.478404,771921.524491,-2000.0,True,False
345,525287.786096,772254.611184,-2000.0,True,False
346,525480.093788,772587.697878,-2000.0,True,False
347,525672.401481,772920.784572,-2000.0,True,False
348,525864.709173,773253.871266,-2000.0,True,False
349,526057.016865,773586.957959,-2000.0,True,False
350,526249.324558,773920.044653,-2000.0,True,False
351,526441.63225,774253.131347,-2000.0,True,False
352,526633.939942,774586.218041,-2000.0,True,False
353,526826.247635,774919.304734,-2000.0,True,False
354,527018.555327,775252.391428,-2000.0,True,False
355,527210.863019,775585.478122,-2000.0,True,False
356,527403.170711,775918.564816,-2000.0,True,False
357,527595.478404,776251.651509,-2000.0,True,False
358,527795.478404,776598.061671,-2000.0,True,False
359,527952.759926,776870.481258,-2000.0,True,False
360,528233.728834,777357.133682,-2000.0,True,False
361,528735.653829,778226.493275,-2000.0,True,False
362,529632.29646,779779.523869,-2000.0,True,False
363,531234.06568,782553.869539,-2000.0,True,False
364,534095.478404,787509.981759,-2000.0,True,False
365,518162.465702,760913.194241,-2000.0,True,False
366,521023.878426,765869.306461,-2000.0,True,False
367,522625.647646,768643.652131,-2000.0,True,False
368,523522.290277,770196.682725,-2000.0,True,False
369,524024.215272,771066.042318,-2000.0,True,False
370,524305.18418,771552.694742,-2000.0,True,False
371,524462.465702,771825.114329,-2000.0,True,False
372,524662.465702,772171.524491,-2000.0,True,False
373,524854.773394,772504.611184,-2000.0,True,False
374,525047.081087,772837.697878,-2000.0,True,False
375,525239.388779,773170.784572,-2000.0,True,False
376,525431.696471,773503.871266,-2000.0,True,False
377,525624.004163,773836.957959,-2000.0,True,False
378,525816.311856,774170.044653,-2000.0,True,False
379,526008.619548,774503.131347,-2000.0,True,False
380,526200.92724,774836.218041,-2000.0,True,False
381,526393.234933,775169.304734,-2000.0,True,False
382,526585.542625,775502.391428,-2000.0,True,False
383,526777.850317,775835.478122,-2000.0,True,False
384,526970.15801,776168.564816,-2000.0,True,False
385,527162.465702,776501.651509,-2000.0,True,False
386,527362.465702,776848.061671,-2000.0,True,False
387,527519.747224,777120.481258,-2000.0,True,False
388,527800.716132,777607.133682,-2000.0,True,False
389,528302.641127,778476.493275,-2000.0,True,False
390,529199.283758,780029.523869,-2000.0,True,False
391,530801.052978,782803.869539,-2000.0,True,False
392,533662.465702,787759.981759,-2000.0,True,False
393,517729.453,761163.194241,-2000.0,True,False
394,520590.865724,766119.306461,-2000.0,True,False
395,522192.634944,768893.652131,-2000.0,True,False
396,523089.277575,770446.682725,-2000.0,True,False
397,523591.20257,771316.042318,-2000.0,True,False
398,523872.171478,771802.694742,-2000.0,True,False
399,524029.453,772075.114329,-2000.0,True,False
400,524229.453,772421.524491,-2000.0,True,False
401,524421.760692,772754.611184,-2000.0,True,False
402,524614.068385,773087.697878,-2000.0,True,False
403,524806.376077,773420.784572,-2000.0,True,False
404,524998.683769,773753.871266,-2000.0,True,False
405,525190.991462,774086.957959,-2000.0,True,False
406,525383.299154,774420.044653,-2000.0,True,False
407,525575.606846,774753.131347,-2000.0,True,False
408,525767.914538,775086.218041,-2000.0,True,False
409,525960.222231,775419.304734,-2000.0,True,False
410,526152.529923,775752.391428,-2000.0,True,False
411,526344.837615,776085.478122,-2000.0,True,False
412,526537.145308,776418.564816,-2000.0,True,False
413,526729.453,776751.651509,-2000.0,True,False
414,526929.453,777098.061671,-2000.0,True,False
415,527086.734522,777370.481258,-2000.0,True,False
416,527367.70343,777857.133682,-2000.0,True,False
417,527869.628425,778726.493275,-2000.0,True,False
418,528766.271056,780279.523869,-2000.0,True,False
419,530368.040276,783053.869539,-2000.0,True,False
420,533229.453,788009.981759,-2000.0,True,False
421,517296.440298,761413.194241,-2000.0,True,False
422,520157.853022,766369.306461,-2000.0,True,False
423,521759.622242,769143.652131,-2000.0,True,False
424,522656.264873,770696.682725,-2000.0,True,False
425,523158.189868,771566.042318,-2000.0,True,False
426,523439.158776,772052.694742,-2000.0,True,False
427,523596.440298,772325.114329,-2000.0,True,False
428,523796.440298,772671.524491,-2000.0,True,False
429,523988.74799,773004.611184,-2000.0,True,False
430,524181.055683,773337.697878,-2000.0,True,False
431,524373.363375,773670.784572,-2000.0,True,False
432,524565.671067,774003.871266,-2000.0,True,False
433,524757.97876,774336.957959,-2000.0,True,False
434,524950.286452,774670.044653,-2000.0,True,False
435,525142.594144,775003.131347,-2000.0,True,False
436,525334.901837,775336.218041,-2000.0,True,False
437,525527.209529,775669.304734,-2000.0,True,False
438,525719.517221,776002.391428,-2000.0,True,False
439,525911.824913,776335.478122,-2000.0,True,False
440,526104.132606,776668.564816,-2000.0,True,False
441,526296.440298,777001.651509,-2000.0,True,False
442,526496.440298,777348.061671,-2000.0,True,False
443,526653.72182,777620.481258,-2000.0,True,False
444,526934.690728,778107.133682,-2000.0,True,False
445,527436.615723,778976.493275,-2000.0,True,False
446,528333.258354,780529.523869,-2000.0,True,False
447,529935.027574,783303.869539,-2000.0,True,False
448,532796.440298,788259.981759,-2000.0,True,False
449,516863.427596,761663.194241,-2000.0,True,False
450,519724.84032,766619.306461,-2000.0,True,False
451,521326.60954,769393.652131,-2000.0,True,False
452,522223.252171,770946.682725,-2000.0,True,False
453,522725.177166,771816.042318,-2000.0,True,False
454,523006.146074,772302.694742,-2000.0,True,False
455,523163.427596,772575.114329,-2000.0,True,False
456,523363.427596,772921.524491,-2000.0,True,False
457,523555.735289,773254.611184,-2000.0,True,False
458,523748.042981,773587.697878,-2000.0,True,False
459,523940.350673,773920.784572,-2000.0,True,False
460,524132.658365,774253.871266,-2000.0,True,False
461,524324.966058,774586.957959,-2000.0,True,False
462,524517.27375,774920.044653,-2000.0,True,False
463,524709.581442,775253.131347,-2000.0,True,False
464,524901.889135,775586.218041,-2000.0,True,False
465,525094.196827,775919.304734,-2000.0,True,False
466,525286.504519,776252.391428,-2000.0,True,False
467,525478.812212,776585.478122,-2000.0,True,False
468,525671.119904,776918.564816,-2000.0,True,False
469,525863.427596,777251.651509,-2000.0,True,False
470,526063.427596,777598.061671,-2000.0,True,False
471,526220.709118,777870.481258,-2000.0,True,False
472,526501.678026,778357.133682,-2000.0,True,False
473,527003.603021,779226.493275,-2000.0,True,False
474,527900.245652,780779.523869,-2000.0,True,False
475,529502.014872,783553.869539,-2000.0,True,False
476,532363.427596,788509.981759,-2000.0,True,False
477,516430.414894,761913.194241,-2000.0,True,False
478,519291.827618,766869.306461,-2000.0,True,False
479,520893.596838,769643.652131,-2000.0,True,False
480,521790.239469,771196.682725,-2000.0,True,False
481,522292.164464,772066.042318,-2000.0,True,False
482,522573.133372,772552.694742,-2000.0,True,False
483,522730.414894,772825.114329,-2000.0,True,False
484,522930.414894,773171.524491,-2000.0,True,False
485,523122.722587,773504.611184,-2000.0,True,False
486,523315.030279,773837.697878,-2000.0,True,False
487,523507.337971,774170.784572,-2000.0,True,False
488,523699.645664,774503.871266,-2000.0,True,False
489,523891.953356,774836.957959,-2000.0,True,False
490,524084.261048,775170.044653,-2000.0,True,False
491,524276.56874,775503.131347,-2000.0,True,False
492,524468.876433,775836.218041,-2000.0,True,False
493,524661.184125,776169.304734,-2000.0,True,False
494,524853.491817,776502.391428,-2000.0,True,False
495,525045.79951,776835.478122,-2000.0,True,False
496,525238.107202,777168.564816,-2000.0,True,False
497,525430.414894,777501.651509,-2000.0,True,False
498,525630.414894,777848.061671,-2000.0,True,False
499,525787.696416,778120.481258,-2000.0,True,False
500,526068.665324,778607.133682,-2000.0,True,False
501,526570.590319,779476.493275,-2000.0,True,False
502,527467.232951,781029.523869,-2000.0,True,False
503,529069.00217,783803.869539,-2000.0,True,False
504,531930.414894,788759.981759,-2000.0,True,False
505,515997.402192,762163.194241,-2000.0,True,False
506,518858.814916,767119.306461,-2000.0,True,False
507,520460.584136,769893.652131,-2000.0,True,False
508,521357.226767,771446.682725,-2000.0,True,False
509,521859.151763,772316.042318,-2000.0,True,False
510,522140.12067,772802.694742,-2000.0,True,False
511,522297.402192,773075.114329,-2000.0,True,False
512,522497.402192,773421.524491,-2000.0,True,False
513,522689.709885,773754.611184,-2000.0,True,False
514,522882.017577,774087.697878,-2000.0,True,False
515,523074.325269,774420.784572,-2000.0,True,False
516,523266.632962,774753.871266,-2000.0,True,False
517,523458.940654,775086.957959,-2000.0,True,False
518,523651.248346,775420.044653,-2000.0,True,False
519,523843.556039,775753.131347,-2000.0,True,False
520,524035.863731,776086.218041,-2000.0,True,False
521,524228.171423,776419.304734,-2000.0,True,False
522,524420.479116,776752.391428,-2000.0,True,False
523,524612.786808,777085.478122,-2000.0,True,False
524,524805.0945,777418.564816,-2000.0,True,False
525,524997.402192,777751.651509,-2000.0,True,False
526,525197.402192,778098.061671,-2000.0,True,False
527,525354.683714,778370.481258,-2000.0,True,False
528,525635.652622,778857.133682,-2000.0,True,False
529,526137.577618,779726.493275,-2000.0,True,False
530,527034.220249,781279.523869,-2000.0,True,False
531,528635.989469,784053.869539,-2000.0,True,False
532,531497.402192,789009.981759,-2000.0,True,False
533,515564.389491,762413.194241,-2000.0,True,False
534,518425.802214,767369.306461,-2000.0,True,False
535,520027.571434,770143.652131,-2000.0,True,False
536,520924.214065,771696.682725,-2000.0,True,False
537,521426.139061,772566.042318,-2000.0,True,False
538,521707.107969,773052.694742,-2000.0,True,False
539,521864.389491,773325.114329,-2000.0,True,False
540,522064.389491,773671.524491,-2000.0,True,False
541,522256.697183,774004.611184,-2000.0,True,False
542,522449.004875,774337.697878,-2000.0,True,False
543,522641.312567,774670.784572,-2000.0,True,False
544,522833.62026,775003.871266,-2000.0,True,False
545,523025.927952,775336.957959,-2000.0,True,False
546,523218.235644,775670.044653,-2000.0,True,False
547,523410.543337,776003.131347,-2000.0,True,False
548,523602.851029,776336.218041,-2000.0,True,False
549,523795.158721,776669.304734,-2000.0,True,False
550,523987.466414,777002.391428,-2000.0,True,False
551,524179.774106,777335.478122,-2000.0,True,False
552,524372.081798,777668.564816,-2000.0,True,False
553,524564.389491,778001.651509,-2000.0,True,False
554,524764.389491,778348.061671,-2000.0,True,False
555,524921.671013,778620.481258,-2000.0,True,False
556,525202.63992,779107.133682,-2000.0,True,False
557,525704.564916,779976.493275,-2000.0,True,False
558,526601.207547,781529.523869,-2000.0,True,False
559,528202.976767,784303.869539,-2000.0,True,False
560,531064.389491,789259.981759,-2000.0,True,False
561,515131.376789,762663.194241,-2000.0,True,False
562,517992.789513,767619.306461,-2000.0,True,False
563,519594.558732,770393.652131,-2000.0,True,False
564,520491.201364,771946.682725,-2000.0,True,False
565,520993.126359,772816.042318,-2000.0,True,False
566,521274.095267,773302.694742,-2000.0,True,False
567,521431.376789,773575.114329,-2000.0,True,False
568,521631.376789,773921.524491,-2000.0,True,False
569,521823.684481,774254.611184,-2000.0,True,False
570,522015.992173,774587.697878,-2000.0,True,False
571,522208.299866,774920.784572,-2000.0,True,False
572,522400.607558,775253.871266,-2000.0,True,False
573,522592.91525,775586.957959,-2000.0,True,False
574,522785.222942,775920.044653,-2000.0,True,False
575,522977.530635,776253.131347,-2000.0,True,False
576,523169.838327,776586.218041,-2000.0,True,False
577,523362.146019,776919.304734,-2000.0,True,False
578,523554.453712,777252.391428,-2000.0,True,False
579,523746.761404,777585.478122,-2000.0,True,False
580,523939.069096,777918.564816,-2000.0,True,False
581,524131.376789,778251.651509,-2000.0,True,False
582,524331.376789,778598.061671,-2000.0,True,False
